@id	@type	@lat	@lon	name	highway	lanes	maxspeed	oneway
1088320652	way	40.7396124	-73.9849874	East 23rd Street	secondary	4	25 mph	no
1088320653	way	40.7400831	-73.9861018	East 23rd Street	secondary	4	25 mph	no
1088320654	way	40.7412904	-73.9889599	East 23rd Street	secondary	5	25 mph	no
1088320655	way	40.7417054	-73.9899619	West 23rd Street	secondary	6	25 mph	
1088320656	way	40.7428039	-73.9925507	West 23rd Street	secondary	4	25 mph	
1088320657	way	40.7430035	-73.9930099	West 23rd Street	secondary	4	25 mph	
1088320658	way	40.7440143	-73.9954252	West 23rd Street	secondary	4	25 mph	
1088321123	way	40.7475734	-74.0038479	West 23rd Street	secondary	4	25 mph	
1088321124	way	40.7491872	-73.9978613	West 28th Street	residential	2	25 mph	yes
1088321125	way	40.7478356	-73.9947770	West 28th Street	residential	1	25 mph	yes
1088325193	way	40.7448952	-73.9761327	East 34th Street	primary	5	25 mph	
1088325194	way	40.7454644	-73.9774867	East 34th Street	primary	4	25 mph	
1088325195	way	40.7469625	-73.9810672	East 34th Street	primary	5	25 mph	
1088325196	way	40.7485363	-73.9847464	West 34th Street	primary	5	25 mph	no
1088325197	way	40.7535248	-73.9965988	West 34th Street	primary	5	25 mph	
1088325198	way	40.7542907	-73.9984404	West 34th Street	primary	4	25 mph	
1088325199	way	40.7554768	-74.0012545	West 34th Street	primary	4	25 mph	
1088327048	way	40.7544497	-73.9972050	Dyer Avenue	primary	1	25 mph	yes
1088327049	way	40.7544704	-73.9972542	Dyer Avenue	primary	2	25 mph	yes
1088327050	way	40.7544021	-73.9966247	West 35th Street	unclassified		25 mph	yes
1089396226	way	40.8401883	-73.9390658		service			
1089396227	way	40.8403007	-73.9390097		service			
1089396228	way	40.8401765	-73.9388881		service			
1089396229	way	40.8401292	-73.9390212		service			
1089573084	way	40.7074637	-74.0131646	Trinity Place	secondary	3	20 mph	yes
1090227032	way	40.8775107	-73.9123844		service			
1090227033	way	40.8769335	-73.9130541		service			
1090227034	way	40.8773802	-73.9123201		service			
1090227035	way	40.8770870	-73.9126160		service			
1090227036	way	40.8770047	-73.9127871		service			
1090370025	way	40.7457373	-73.9722411	East 37th Street	secondary	3	25 mph	yes
1090370026	way	40.7477527	-73.9731668	East 39th Street	residential	2	25 mph	yes
1090370031	way	40.7457438	-73.9742157	East 36th Street	residential	2	25 mph	yes
1090458890	way	40.7574044	-73.9631123		service			
1090462013	way	40.7106598	-74.0038691		service			no
1090462014	way	40.7107823	-74.0040685		service			no
1090466547	way	40.7248771	-74.0056739		service			
1090506096	way	40.7117677	-73.9840449		service			
1090506097	way	40.7118018	-73.9837338		service			
1090531109	way	40.7103788	-73.9852969		service			
1090531110	way	40.7102389	-73.9852724		service			
1090531111	way	40.7102913	-73.9847719		service			
1090531112	way	40.7101830	-73.9849619		service			
1090633956	way	40.7411912	-73.9887203	East 23rd Street	secondary	5	25 mph	no
1090675122	way	40.7699548	-73.9902692		service			yes
1090755974	way	40.7358343	-73.9760231	East 23rd Street	secondary	4	25 mph	no
1091336189	way	40.8677769	-73.9300442	Staff Street	residential		20 mph	yes
1091399056	way	40.7046261	-74.0143562	Battery Place	primary	3	20 mph	yes
1091706625	way	40.7409603	-73.9881714	East 23rd Street	secondary	5	25 mph	no
1091726255	way	40.7861920	-73.9516873	East 96th Street	secondary	4	25 mph	no
1092319800	way	40.7635385	-73.9794480		service			
1092319801	way	40.7641325	-73.9789569		service			
1092319802	way	40.7639550	-73.9782692		service			
1092553225	way	40.8251932	-73.9439134	Saint Nicholas Avenue	secondary	3	25 mph	no
1092603758	way	40.7579858	-73.9682935		service			
1092603759	way	40.7584000	-73.9672712		service			yes
1092603760	way	40.7578419	-73.9676741		service			yes
1092603761	way	40.7577902	-73.9675520		service			
1092603762	way	40.7583496	-73.9671510		service			
1092603763	way	40.7585086	-73.9673009		service			
1093700387	way	40.7509156	-73.9725874		service			
1094248786	way	40.7649995	-74.0001957	Pier 86 Drive	service		15 mph	
1094692377	way	40.7485754	-73.9964250	West 28th Street	residential	2	25 mph	yes
1095014324	way	40.8521176	-73.9279735	Amsterdam Avenue	secondary	2	25 mph	
1095014325	way	40.8582082	-73.9255840	Fort George Avenue	secondary	2	25 mph	no
1096159986	way	40.7406262	-74.0115445		service			
1096304299	way	40.7125607	-74.0077054	Park Place	residential	2	20 mph	no
1096427014	way	40.7259474	-73.9952315	Crosby Street	residential	1	25 mph	yes
1096427015	way	40.7200902	-74.0001622	Crosby Street	residential		25 mph	yes
1096427016	way	40.7207584	-73.9995924	Crosby Street	residential		25 mph	yes
1096715407	way	40.8147374	-73.9440134	Adam Clayton Powell Jr. Boulevard	primary	2	25 mph	yes
1097114222	way	40.7737358	-73.9897550		service			
1097487346	way	40.7274613	-73.9922349		service			
1098090457	way	40.7276380	-73.9941319	Great Jones Alley	service		25 mph	
1098090458	way	40.7275930	-73.9941702	Great Jones Alley	service		25 mph	
1098144277	way	40.8187094	-73.9610307	Marginal Street	secondary	2		yes
1098148713	way	40.8226980	-73.9558804	Riverside Drive	secondary	2		yes
1098148714	way	40.8226483	-73.9558078	Riverside Drive	secondary			yes
1098148715	way	40.8235119	-73.9554736	Riverside Drive	secondary	2		yes
1098148716	way	40.8234877	-73.9553647	Riverside Drive	secondary			yes
1098355543	way	40.8149544	-73.9583576		service			
1098378667	way	40.8548137	-73.9354755		service			
1098734619	way	40.7172975	-73.9830592	Pitt Street	residential	1	25 mph	yes
1098734620	way	40.7200557	-73.9816434	Pitt Street	residential	1	25 mph	yes
1098734621	way	40.7193207	-73.9820117	Pitt Street	residential	2	25 mph	yes
1100884446	way	40.8057764	-73.9347926	East 128th Street	residential	1	25 mph	yes
1101436497	way	40.8301323	-73.9404659		service			
1101436498	way	40.8302615	-73.9405613		service			
1101436499	way	40.8303184	-73.9405240		service			
1101436500	way	40.8303083	-73.9405066		service			
1101436501	way	40.8302559	-73.9405262		service			
1101436502	way	40.8301888	-73.9405775		service			
1102561804	way	40.7537622	-73.9969921		service			
1104450749	way	40.8109771	-73.9574754		service			
1104583179	way	40.7012955	-74.0121530		service			yes
1104583180	way	40.7013655	-74.0118336		service			
1104950438	way	40.7663113	-73.9942015		service			
1104950439	way	40.7663740	-73.9939708		service			
1104950440	way	40.7663177	-73.9938359		service			
1106167120	way	40.7591285	-73.9627620	East 58th Street	residential	2	25 mph	yes
1106233702	way	40.7699339	-73.9500660		service			
1106469540	way	40.7774375	-73.9570929	Lexington Avenue	secondary	3	25 mph	yes
1106469541	way	40.7751673	-73.9587491	Lexington Avenue	secondary	4	25 mph	yes
1106469542	way	40.7693163	-73.9630194	Lexington Avenue	secondary	3	25 mph	yes
1106469543	way	40.7706279	-73.9620640	Lexington Avenue	secondary	4	25 mph	yes
1106469544	way	40.7675530	-73.9643038	Lexington Avenue	secondary	3	25 mph	yes
1106469545	way	40.7680360	-73.9639514	Lexington Avenue	secondary	4	25 mph	yes
1106470992	way	40.7689381	-73.9685587	East 67th Street	residential	1	25 mph	yes
1106470993	way	40.7684628	-73.9674289	East 67th Street	residential	2	25 mph	yes
1106470994	way	40.7660851	-73.9618110	East 67th Street	residential	2	25 mph	yes
1106471567	way	40.7653650	-73.9659047	Lexington Avenue	secondary	4	25 mph	yes
1106471568	way	40.7630581	-73.9675836	Lexington Avenue	secondary	4	25 mph	yes
1106474772	way	40.7634411	-73.9729812	East 58th Street	residential	3	25 mph	yes
1106474773	way	40.7630999	-73.9721730	East 58th Street	residential	2	25 mph	yes
1106474774	way	40.7624304	-73.9705941	East 58th Street	residential	3	25 mph	yes
1106474775	way	40.7616924	-73.9688379	East 58th Street	residential	3	25 mph	yes
1106482765	way	40.7561306	-73.9773109	East 47th Street	residential	1		yes
1106482766	way	40.7554745	-73.9757533	East 47th Street	residential	2	25 mph	yes
1106482767	way	40.7552685	-73.9771837	East 46th Street	secondary	1	25 mph	yes
1106482768	way	40.7549384	-73.9763995	East 46th Street	secondary	1		yes
1106482769	way	40.7532152	-73.9780833	East 43rd Street	residential	1	25 mph	yes
1106484060	way	40.7474850	-73.9768696	3rd Avenue	primary	6	25 mph	yes
1106736160	way	40.8680100	-73.9201664	Broadway	primary	4		no
1106873463	way	40.8738980	-73.9092739		service			
1106873468	way	40.8742872	-73.9087416		service			
1106873469	way	40.8745314	-73.9084881		service			
1106873473	way	40.8737342	-73.9095809		service			
1106938541	way	40.8205069	-73.9581886	West 134th Street	residential			no
1108467203	way	40.7639833	-73.9841971		service			
1109630246	way	40.8535141	-73.9342360		service			
1109630247	way	40.8535244	-73.9342883		service			
1109630248	way	40.8533656	-73.9341989		service			
1109630249	way	40.8535109	-73.9341262		service			
1109630250	way	40.8534341	-73.9343363		service			
1109630251	way	40.8535066	-73.9342991		service			
1109630252	way	40.8535753	-73.9342638		service			
1109630253	way	40.8536457	-73.9342276		service			
1109630254	way	40.8536637	-73.9342888		service			
1109630255	way	40.8536305	-73.9341752		service			
1109630256	way	40.8535930	-73.9343251		service			
1109630257	way	40.8535596	-73.9342108		service			
1109630258	way	40.8535247	-73.9343601		service			
1109630259	way	40.8534904	-73.9342454		service			
1109630260	way	40.8534523	-73.9343971		service			
1109630261	way	40.8534182	-73.9342815		service			
1111263703	way	40.7411724	-74.0085017		service			
1111263704	way	40.7408161	-74.0086842		service			
1111264737	way	40.7167795	-73.9758690		service			
1111267448	way	40.7526706	-74.0040664		service			yes
1111289320	way	40.7217321	-73.9868922		service			
1111289321	way	40.7215625	-73.9868855		service			yes
1111289322	way	40.7215250	-73.9867488		service			
1111289323	way	40.7215690	-73.9868855		service			yes
1111516732	way	40.7437386	-73.9904123		service			
1111706621	way	40.7614391	-73.9624174	East 61st Street	secondary	2		yes
1111951022	way	40.7802305	-73.9746178		service			yes
1111951023	way	40.7805153	-73.9746751		service			yes
1111951093	way	40.7812759	-73.9756955		service			
1111951212	way	40.7820031	-73.9733772		service			
1111952949	way	40.7285814	-74.0049484	West Houston Street	tertiary	2	25 mph	yes
1111954748	way	40.7127550	-74.0043357	Centre Street	secondary	1	20 mph	yes
1112213573	way	40.7987209	-73.9658582		service			
1112436287	way	40.7409838	-73.9893091		service			
1112436289	way	40.7404625	-73.9888865		service			
1112436319	way	40.7427062	-73.9891258		service			
1112995679	way	40.8151923	-73.9504003		service			
1112996871	way	40.7696299	-73.9854368		service			
1113528056	way	40.7693797	-73.9814344		service			
1113528059	way	40.7694057	-73.9814963		service			
1113542902	way	40.7246364	-73.9937887	East Houston Street	primary	3	25 mph	yes
1115153280	way	40.7622904	-73.9702633	East 58th Street	residential	3	25 mph	yes
1116448470	way	40.7735447	-73.9837611		service			
1117446653	way	40.7424720	-74.0089909		service	2		yes
1117765645	way	40.7274399	-73.9908155		service			
1117788989	way	40.7104461	-74.0149497		service			yes
1117867024	way	40.7564709	-73.9858885	West 43rd Street	residential	3		yes
1117867025	way	40.7566887	-73.9864072	West 43rd Street	residential	3		yes
1117867026	way	40.7573582	-73.9860499	West 44th Street	residential	1		yes
1117867027	way	40.7573908	-73.9861291	West 44th Street	residential	1		yes
1117867028	way	40.7573192	-73.9859555	West 44th Street	residential	1		yes
1117867029	way	40.7572522	-73.9857948	West 44th Street	residential	1		yes
1117867038	way	40.7573333	-73.9840424	West 45th Street	secondary	1		yes
1117867039	way	40.7580282	-73.9856907	West 45th Street	secondary	1		yes
1117867040	way	40.7579673	-73.9855445	West 45th Street	secondary	1		yes
1117867041	way	40.7579095	-73.9854063	West 45th Street	secondary	1		yes
1117885081	way	40.7244350	-73.9891568	East 2nd Street	residential	1	25 mph	yes
1117942067	way	40.7431096	-74.0083925	West 15th Street	secondary	3	25 mph	yes
1118343532	way	40.8054899	-73.9383017		service			
1119521811	way	40.7950017	-73.9355190		service			
1119549096	way	40.7406469	-73.9811026		service			
1121227424	way	40.8022055	-73.9397901		service			
1121582599	way	40.7502667	-73.9877944		service			
1121582641	way	40.7497276	-73.9879499		service			
1122816777	way	40.7545485	-73.9875160		service			
1122816783	way	40.7540053	-73.9870634		service			
1123877140	way	40.7554249	-73.9952368	West 37th Street	secondary		25 mph	yes
1123880569	way	40.8302351	-73.9402372	Saint Nicholas Place	tertiary			
1123880570	way	40.8302545	-73.9403858		service			
1123882067	way	40.7652898	-73.9541036	East 70th Street	unclassified	2		
1123883121	way	40.7817386	-73.9809578	Broadway	primary	3	25 mph	yes
1123883122	way	40.7838505	-73.9799825	West 79th Street	secondary	4	25 mph	
1123883123	way	40.7860483	-73.9781561	Broadway	primary	4		yes
1124078896	way	40.7530042	-73.9928675	8th Avenue	secondary	2	25 mph	yes
1124078897	way	40.7537844	-73.9923021	8th Avenue	secondary	3	25 mph	yes
1124078898	way	40.7543990	-73.9918560	8th Avenue	secondary	3	25 mph	yes
1124078899	way	40.7548235	-73.9915477	8th Avenue	secondary	3	25 mph	yes
1124499552	way	40.7132123	-74.0110517		service			yes
1124499625	way	40.7132946	-74.0110586	West Broadway	unclassified	3	20 mph	no
1124726425	way	40.7129844	-74.0121114	Vesey Street	unclassified	1		no
1125106323	way	40.7097402	-74.0117383	Liberty Street	unclassified	3	25 mph	no
1125256558	way	40.7105227	-74.0125445	Greenwich Street	unclassified	2	20 mph	no
1125320409	way	40.7163112	-74.0095847		service			
1126410086	way	40.7092793	-74.0104818	Broadway	secondary	3	20 mph	yes
1126410098	way	40.7098826	-74.0103737		service			yes
1126410207	way	40.7101363	-74.0109273		service			yes
1126410208	way	40.7102401	-74.0111890		service			yes
1126410209	way	40.7097848	-74.0101343		service			yes
1126410242	way	40.7096509	-74.0116235	Liberty Street	unclassified	2	20 mph	no
1126606180	way	40.7112652	-74.0100386		service			
1126646149	way	40.8178032	-73.9557006		service			
1126646150	way	40.8179396	-73.9558017		service			
1126646151	way	40.8175454	-73.9557437		service			
1126646152	way	40.8180412	-73.9561920		service			
1126983263	way	40.7382150	-74.0033808		service			
1127034319	way	40.7387263	-74.0060022		service			
1127444736	way	40.7539886	-73.9918363	West 37th Street	secondary	2	25 mph	yes
1127448896	way	40.7551997	-73.9947127	West 37th Street	secondary	2	25 mph	yes
1127572723	way	40.7066679	-74.0092518	William Street	residential	1	20 mph	yes
1127572732	way	40.7060894	-74.0096820	William Street	residential	1	20 mph	yes
1127573674	way	40.7078619	-74.0081427	William Street	residential	1	20 mph	yes
1127573855	way	40.7085261	-74.0074708	William Street	residential	1	20 mph	yes
1127576536	way	40.7076182	-74.0077318	Maiden Lane	residential	1	20 mph	yes
1127576633	way	40.7088990	-74.0099752	Liberty Street	residential	1	20 mph	yes
1127576696	way	40.7073316	-74.0096035	Pine Street	residential	1	20 mph	yes
1127892694	way	40.7062202	-74.0024186		service			
1128358854	way	40.7071210	-74.0139561	Greenwich Street	residential	2	20 mph	
1128388462	way	40.7057138	-74.0133474	Broadway	living_street	1	20 mph	yes
1128388463	way	40.7072812	-74.0121265	Broadway	secondary	2	20 mph	yes
1128390256	way	40.7249333	-73.9793839		service			
1131052144	way	40.7069197	-74.0135384	Trinity Place	secondary	3	20 mph	yes
1133078379	way	40.7105805	-74.0014770		service			yes
1133078380	way	40.7106187	-74.0015370		service			yes
1133089780	way	40.8246995	-73.9362880		service			
1133523764	way	40.8627715	-73.9169640	West 206th Street	residential			no
1133566205	way	40.8015296	-73.9388939		service			
1133806010	way	40.7064838	-74.0027200	South Street	primary	2	20 mph	
1134450766	way	40.8147851	-73.9361473	East 138th Street	secondary	2	25 mph	yes
1134714574	way	40.8172866	-73.9385493	West 140th Street	residential			yes
1134714575	way	40.8171487	-73.9387416	Malcolm X Boulevard	secondary	2		yes
1134714576	way	40.8174095	-73.9383673	Malcolm X Boulevard	secondary	3		yes
1135124918	way	40.7701902	-73.9813483		service			
1135143380	way	40.7792144	-73.9447315	York Avenue	secondary	5	25 mph	no
1135342273	way	40.7136168	-73.9988665	Worth Street	residential	3	20 mph	no
1135342275	way	40.7141673	-74.0000370	Worth Street	residential	4	20 mph	no
1135342276	way	40.7154867	-74.0028066	Worth Street	residential	3	20 mph	no
1135342277	way	40.7156909	-74.0032486	Worth Street	residential	4	20 mph	
1135342278	way	40.7145599	-74.0032653	Lafayette Street	secondary	2	20 mph	yes
1135346522	way	40.7448306	-73.9818969	East 31st Street	tertiary	1	25 mph	yes
1135346523	way	40.7441968	-73.9813427	Lexington Avenue	secondary	4	25 mph	yes
1135357725	way	40.7987440	-73.9365035	2nd Avenue	primary	4	25 mph	yes
1135357726	way	40.7984428	-73.9351746	East 119th Street	residential	1	25 mph	yes
1135361330	way	40.7089902	-74.0023139	Pearl Street	primary	4	20 mph	no
1135428602	way	40.7367815	-73.9972618	6th Avenue	secondary	3	25 mph	yes
1135504591	way	40.8745156	-73.9096888	Broadway	primary	3		yes
1135504592	way	40.8746376	-73.9098405	Broadway	primary	2		yes
1135576504	way	40.7079064	-74.0100207	Nassau Street	residential	1	20 mph	yes
1135576552	way	40.7083662	-74.0096089	Nassau Street	residential	1	20 mph	yes
1135576553	way	40.7088421	-74.0091377	Nassau Street	residential	1	20 mph	yes
1135577205	way	40.7110616	-74.0067138	Nassau Street	residential	1	20 mph	yes
1135614654	way	40.7560078	-73.9944012	9th Avenue	primary	5		yes
1135614655	way	40.7563188	-73.9941739	9th Avenue	primary	5		yes
1135614656	way	40.7566654	-73.9939241	9th Avenue	primary	5		yes
1135620537	way	40.7518663	-73.9886805	West 36th Street	secondary	2		yes
1135620538	way	40.7525918	-73.9894654	7th Avenue	secondary	3	25 mph	yes
1135622595	way	40.7534804	-73.9729645	East 46th Street	secondary	2		yes
1135661890	way	40.7549616	-73.9706609	East 49th Street	secondary	3		yes
1135661891	way	40.7541460	-73.9687277	East 49th Street	secondary	3		yes
1135661892	way	40.7544874	-73.9695380	East 49th Street	secondary	3		yes
1135726215	way	40.7781184	-73.9828916		service			no
1135726216	way	40.7785820	-73.9836854	West 71st Street	residential	1	25 mph	yes
1136391283	way	40.7623352	-73.9920356	West 47th Street	residential	1	25 mph	yes
1136391284	way	40.7613885	-73.9904748	9th Avenue	primary	4		yes
1136393331	way	40.7427689	-73.9742499	1st Avenue	primary	5	25 mph	yes
1136398322	way	40.7834273	-73.9476892	2nd Avenue	primary	4	25 mph	yes
1136460176	way	40.7613641	-73.9838924	West 50th Street	secondary	2		yes
1136460177	way	40.7611272	-73.9843094	Broadway	tertiary	1		yes
1136460178	way	40.7616142	-73.9839898	Broadway	tertiary	2		yes
1136460179	way	40.7619319	-73.9837797	Broadway	tertiary	2		yes
1136460180	way	40.7632552	-73.9829729	Broadway	tertiary	2		yes
1136460181	way	40.7629332	-73.9831516	Broadway	tertiary	3		yes
1136699156	way	40.7203378	-73.9927317	Chrystie Street	secondary	4	25 mph	no
1136699157	way	40.7208070	-73.9924853	Chrystie Street	secondary	3	25 mph	no
1136699158	way	40.7211229	-73.9923193	Chrystie Street	secondary	4	25 mph	no
1136699159	way	40.7218377	-73.9919621	Chrystie Street	secondary	3	25 mph	no
1136699160	way	40.7233655	-73.9911908	Chrystie Street	secondary	4	25 mph	no
1136952921	way	40.7557123	-73.9861720	West 42nd Street	primary	5	25 mph	no
1137046265	way	40.7148554	-74.0046034	Duane Street	unclassified	2	20 mph	
1138164081	way	40.7517088	-74.0077595	West 26th Street	residential	1	25 mph	yes
1138164083	way	40.7502353	-74.0082368	West 24th Street	secondary	5	25 mph	no
1138164087	way	40.7453667	-74.0080791	West 18th Street	unclassified	1	25 mph	yes
1138164088	way	40.7446710	-74.0082154	West 17th Street	residential		25 mph	yes
1138164092	way	40.7388654	-74.0098397	10th Avenue	secondary	1	25 mph	yes
1140716170	way	40.7795416	-73.9817301	West 73rd Street	residential			yes
1140716171	way	40.7791854	-73.9819419	Broadway	primary	3	25 mph	yes
1144268432	way	40.7323621	-73.9901231	4th Avenue	primary	3	25 mph	yes
1145069303	way	40.7070014	-74.0018189	South Street	primary	2	20 mph	
1145454202	way	40.8500969	-73.9391432	West 180th Street	residential		20 mph	yes
1146051565	way	40.8459533	-73.9402904	Fort Washington Avenue	secondary	2	25 mph	
1146402185	way	40.8373913	-73.9387404	Amsterdam Avenue	secondary	4		no
1146402186	way	40.8377155	-73.9384875	Amsterdam Avenue	secondary	4		no
1146402187	way	40.8380893	-73.9382027	Amsterdam Avenue	secondary	3		no
1146402188	way	40.8383909	-73.9379818	Amsterdam Avenue	secondary	2		no
1146402189	way	40.8385844	-73.9378406	Amsterdam Avenue	secondary	4		no
1146402190	way	40.8388339	-73.9376626	Amsterdam Avenue	secondary	3		no
1146402191	way	40.8391403	-73.9374472	Amsterdam Avenue	secondary	3		no
1146402192	way	40.8393791	-73.9372724	Amsterdam Avenue	secondary	3		no
1146402193	way	40.8396635	-73.9370560	Amsterdam Avenue	secondary	5		no
1146402194	way	40.8400258	-73.9367865	Amsterdam Avenue	secondary	3		no
1146402195	way	40.8403333	-73.9365619	Amsterdam Avenue	secondary	3		no
1146402196	way	40.8405803	-73.9363825	Amsterdam Avenue	secondary	2		no
1146402197	way	40.8408682	-73.9361729	Amsterdam Avenue	secondary	3		no
1146402198	way	40.8409299	-73.9357536	West 170th Street	residential	1	25 mph	yes
1146402199	way	40.8412151	-73.9359202	Amsterdam Avenue	secondary	3		no
1146402200	way	40.8414791	-73.9357279	Amsterdam Avenue	secondary	3		no
1146402201	way	40.8416416	-73.9356097	Amsterdam Avenue	secondary	3		no
1146402202	way	40.8418252	-73.9354752	Amsterdam Avenue	secondary	2		no
1146402203	way	40.8421268	-73.9352535	Amsterdam Avenue	secondary	3		no
1146402204	way	40.8427960	-73.9347793	Amsterdam Avenue	secondary	3		no
1146402205	way	40.8423692	-73.9350757	Amsterdam Avenue	secondary	3		no
1146748992	way	40.8483252	-73.9302247	Laurel Hill Terrace	residential	2		no
1147091261	way	40.7681578	-73.9839776		service			
1147091262	way	40.7692824	-73.9831724		service			
1147801231	way	40.7258494	-73.9906695		service			
1147842863	way	40.7955510	-73.9446927		service			
1147907300	way	40.7206682	-73.9977646	Centre Street	secondary	3	25 mph	yes
1148593539	way	40.7574615	-73.9923650		service			
1148593540	way	40.7570855	-73.9908838		service			yes
1148593541	way	40.7575212	-73.9930343		service			yes
1148593542	way	40.7566639	-73.9918541		service			yes
1148593544	way	40.7566049	-73.9906216		service			no
1148593545	way	40.7568960	-73.9919842		service			yes
1148931681	way	40.7084641	-74.0103492	Cedar Street	unclassified	1	20 mph	yes
1149014898	way	40.7089968	-74.0107155	Broadway	secondary	2	20 mph	yes
1149017059	way	40.7131911	-74.0092940	Church Street	secondary	3	20 mph	yes
1149017114	way	40.7137144	-74.0088869	Church Street	secondary	3	20 mph	yes
1149017144	way	40.7134171	-74.0091209	Church Street	secondary	3	20 mph	yes
1149017145	way	40.7135518	-74.0090160	Church Street	secondary	3	20 mph	yes
1149178606	way	40.7613425	-73.9979440	11th Avenue	secondary	2	25 mph	yes
1149691532	way	40.7179927	-74.0094940	Staple Street	service		20 mph	yes
1149691533	way	40.7183885	-74.0094018	Staple Street	service		20 mph	yes
1149695048	way	40.7218753	-74.0041936	West Broadway	secondary		25 mph	yes
1149701654	way	40.7306829	-73.9945492	Greene Street	residential	1	25 mph	yes
1149726969	way	40.7346610	-74.0002325	West 10th Street	residential	1	25 mph	yes
1149728034	way	40.7341692	-74.0012988	Waverly Place	residential		25 mph	yes
1149728191	way	40.7337765	-74.0014095	Grove Street	residential	1	25 mph	yes
1150096007	way	40.7647066	-73.9948536		service			
1150096008	way	40.7649389	-73.9952010		service			
1150096009	way	40.7648833	-73.9950739		service			
1150096010	way	40.7644708	-73.9949555		service			
1150096011	way	40.7649334	-73.9947122		service			
1150214310	way	40.8568341	-73.9369252		service			
1150636496	way	40.7497328	-73.9778295	East 39th Street	residential	1	25 mph	yes
1150636497	way	40.7500653	-73.9786562	East 39th Street	residential	2	25 mph	yes
1150636498	way	40.7502317	-73.9790559	East 39th Street	residential	1	25 mph	yes
1150636499	way	40.7504998	-73.9796998	East 39th Street	residential	1	25 mph	yes
1150636500	way	40.7508172	-73.9804631	East 39th Street	residential	2		yes
1150636501	way	40.7514595	-73.9819830	East 39th Street	residential	2		yes
1150705656	way	40.7639645	-73.9732563	5th Avenue	secondary	4	25 mph	yes
1150810375	way	40.7311923	-73.9745267	Avenue C Loop	residential		25 mph	yes
1150810376	way	40.7300030	-73.9752932	Avenue C Loop	residential		25 mph	yes
1151033361	way	40.7097431	-74.0062646	William Street	residential	1	20 mph	yes
1151033516	way	40.7089054	-74.0075515	John Street	residential	1	20 mph	yes
1151033517	way	40.7076602	-74.0057561	John Street	residential	1	20 mph	yes
1151033591	way	40.7084710	-74.0069108	John Street	residential	1	20 mph	yes
1151034558	way	40.7059660	-74.0075384	Pearl Street	residential	1	20 mph	yes
1151035737	way	40.7048023	-74.0079391	Water Street	primary	4	20 mph	
1151036495	way	40.7047064	-74.0092061	Pearl Street	residential	1	20 mph	yes
1151036496	way	40.7043655	-74.0097514	Pearl Street	residential	1	20 mph	yes
1151039415	way	40.7035910	-74.0125190	Bridge Street	residential	1	20 mph	yes
1151630439	way	40.7909428	-73.9171091	Cammarata Avenue	service			
1151630440	way	40.7925539	-73.9229639	K Road	service		10 mph	yes
1151630441	way	40.7925376	-73.9229218	K Road	service		10 mph	yes
1151630442	way	40.7893817	-73.9238472	F Road	service			
1151630443	way	40.7905626	-73.9229127	I Road	service			
1151630444	way	40.7890588	-73.9228610	G Road	service			
1151630445	way	40.7886939	-73.9222807	G Road	service			
1151630446	way	40.7870376	-73.9251861	2nd Drive	service			
1151630447	way	40.7886491	-73.9254737	C Road	service	2		
1151693515	way	40.7680301	-73.9913403		service			
1151693516	way	40.7678801	-73.9914589		service			
1152367388	way	40.7156700	-73.9837206		service			
1152535932	way	40.8502902	-73.9401158	West 180th Street	residential		20 mph	yes
1152535933	way	40.8510440	-73.9387599	West 181st Street	secondary	2	20 mph	no
1152535934	way	40.8498615	-73.9397795	Pinehurst Avenue	residential		20 mph	yes
1152558757	way	40.7294297	-73.9735063		service			
1153992800	way	40.7808396	-73.9495807	2nd Avenue	primary	4	25 mph	yes
1154032255	way	40.6924057	-74.0147875		service			
1155071791	way	40.7768356	-73.9872775		service			no
1155071792	way	40.7768037	-73.9872003		service			yes
1155071793	way	40.7768009	-73.9872003		service			yes
1155071798	way	40.7767929	-73.9880851		service			
1155283625	way	40.8161134	-73.9450813		service			
1155789616	way	40.7192955	-74.0053413		service			
1156190529	way	40.7666331	-73.9447438		service			
1156190530	way	40.7667805	-73.9447456	East Road	residential			
1156469033	way	40.7131345	-73.9972068	Catherine Street	residential	1	20 mph	yes
1156469243	way	40.7124166	-73.9931535	Madison Street	secondary	2	20 mph	no
1156474000	way	40.7190730	-73.9914990	Eldridge Street	residential		25 mph	yes
1156475211	way	40.7185410	-73.9900217	Orchard Street	residential		25 mph	yes
1156475401	way	40.7179926	-73.9884954	Essex Street	residential	5	25 mph	no
1156810185	way	40.7040798	-74.0143264	State Street	primary	3	20 mph	no
1156946156	way	40.7623295	-73.9959078	West 45th Street	secondary	3	25 mph	yes
1156946157	way	40.7624271	-73.9971168	11th Avenue	secondary	4	25 mph	yes
1156946158	way	40.7630532	-73.9966634	11th Avenue	secondary	4	25 mph	yes
1156946159	way	40.7629492	-73.9954331	West 46th Street	secondary	3	25 mph	yes
1156946160	way	40.7635759	-73.9949811	West 47th Street	residential	1	25 mph	yes
1156946161	way	40.7636796	-73.9962091	11th Avenue	secondary	4	25 mph	yes
1157027206	way	40.7096978	-74.0116874	Liberty Street	service			
1157664114	way	40.7512070	-73.9941792	8th Avenue	secondary	4	25 mph	yes
1157765268	way	40.7058464	-74.0133187	Broadway	secondary	2	20 mph	yes
1158116369	way	40.7233395	-73.9967877		service			
1158491835	way	40.7114246	-74.0080761	Park Row	secondary	2	20 mph	yes
