u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,lanes,ref,access,bridge,tunnel,width,junction
42445392,42445390,0,"[68668529, 420872205]",primary,25,East 34th Street,False,False,138.78223007649063,5,,,,,,
42445404,4597668033,0,226040996,tertiary,25,East 30th Street,True,False,149.3412621210937,,,,,,,
42445404,42445896,0,447001272,secondary,25,Madison Avenue,True,False,77.50919730587289,3,,,,,,
42445409,8482948064,0,226040998,tertiary,25,East 30th Street,True,False,149.8874444682561,,,,,,,
42445409,42456568,0,420514149,primary,25,Park Avenue South,True,False,77.53852677815323,3,,,,,,
42445413,42442902,0,"[1036554450, 226040995]",tertiary,25,East 30th Street,True,False,216.50672298309112,"['2', '1']",,,,,,
42445413,42449926,0,388240124,primary,25,3rd Avenue,True,False,78.38092915042841,7,,,,,,
42445417,42453187,0,"[1027227128, 1136393331, 222299276]",primary,25,1st Avenue,True,False,230.72247104507738,"['4', '5']",,,,,,
42445417,4274141356,0,226040994,residential,25,East 30th Street,True,False,212.67624832170497,,,,,,,
42445426,42435403,0,"[1063292710, 5671318]",residential,25,"['Pleasant Avenue', 'East 114th Street']",True,False,296.3429752905576,,,,,,,
42445426,42435400,0,"[195743307, 420905931]",primary,25,1st Avenue,True,False,77.72989124344478,4,,,,,,
42445466,42430535,0,"[194923776, 1030282418, 1135342278]",secondary,20,Lafayette Street,True,False,165.23331264032822,"['2', '1']",,,,,,
42445466,42427300,0,"[1135342276, 194923798]",residential,20,Worth Street,False,"[False, True]",92.27453360345284,3,,,,,,
42445466,42428411,0,"[1135342277, 256902831]",residential,20,Worth Street,False,True,147.9066632170816,"['4', '2']",,,,,,
42445474,42445466,0,46139039,secondary,20,Lafayette Street,True,False,76.9375698217869,2,,,,,,
42445474,5706569905,0,46332301,residential,20,Leonard Street,True,False,143.96606493925412,1,,,,,,
42445479,42445474,0,46139039,secondary,20,Lafayette Street,True,False,73.6896675537473,2,,,,,,
42445481,42445479,0,46139039,secondary,20,Lafayette Street,True,False,77.45293148964302,2,,,,,,
42445481,42428425,0,413054857,residential,20,White Street,True,False,146.56634326966181,1,,,,,,
42445484,42445481,0,46139039,secondary,20,Lafayette Street,True,False,85.24416513628078,2,,,,,,
42445484,42427311,0,412180553,tertiary,20,Walker Street,True,False,72.3970686236435,1,,,,,,
42445489,42439580,0,46139038,primary,25,Lafayette Street,True,False,116.5829370032188,2,,,,,,
42445489,42427324,0,944692442,secondary,25,Grand Street,True,False,56.247450548719776,1,,,,,,
42445498,1918039897,0,"[420358889, 420358891, 420358894, 420358895]",secondary,25,Lafayette Street,True,False,175.64410015709242,"['2', '3']",,,,,,
42445498,42458267,0,992141077,residential,25,Prince Street,True,False,46.395867315508475,,,,,,,
42445511,1692433916,0,420358898,primary,25,Lafayette Street,True,False,101.13925864869007,2,,,,,,
42445511,42457319,0,1049854215,primary,25,East Houston Street,True,False,45.13864284384097,4,,,,,,
42445520,42431165,0,"[439933947, 420358892]",primary,25,Lafayette Street,True,False,83.188879192736,"['2', '3']",,,,,,
42445520,42437618,0,"[1316835912, 1316835913, 40709927]",residential,25,Bond Street,True,False,200.66713978504475,,,,,,,
42445534,1773084402,0,5673093,residential,25,East 4th Street,True,False,158.93579419616114,1,,,,,,
42445534,42439236,0,"[420358896, 420358897]",primary,25,Lafayette Street,True,False,267.4577320299347,"['2', '3']",,,,,,
42445543,42445548,0,46139037,primary,25,Lafayette Street,True,False,77.35748398217247,2,,,,,,
42445543,42439249,0,451904646,residential,25,Astor Place,True,False,35.52638547432516,2,,,,,,
42445548,42428476,0,653471090,residential,25,Wanamaker Place,True,False,124.88820439505088,1,,,,,,
42445548,595407648,0,"[439933946, 653471091]",primary,25,Lafayette Street,True,False,44.44651999204976,2,,,,,,
42445558,42445548,0,5673533,residential,25,Wanamaker Place,True,False,13.477712699696644,1,,,,,,
42445558,595407648,0,653471088,residential,25,4th Avenue,True,False,48.6715136838605,1,,,,,,
42445561,42445046,0,104315946,residential,,West 202nd Street,False,False,64.55209326961536,,,,,,,
42445562,42445051,0,5672722,residential,,West 204th Street,False,False,57.326471418693664,,,,,,,
42445563,42445054,0,5671456,residential,,West 205th Street,False,False,76.84946477413848,,,,,,,
42445574,4616536351,0,466956271,primary,,Varick Street,True,False,85.85047469997807,3,,,,,,
42445574,42436359,0,1003466062,residential,25,Vandam Street,True,False,150.54293155240106,1,,,,,,
42445574,42442286,0,1003466064,primary,25,Varick Street,True,False,85.4899354181243,2,,,,,,
42445578,42438935,0,5671329,residential,,West 227th Street,True,False,61.89461822987794,,,,,,,
42445578,42427939,0,5672648,residential,,Adrian Avenue,True,False,262.8476605620617,,,,,,,
42445585,42427834,0,557733488,secondary,25,5th Avenue,False,False,78.43222690586914,3,,,,,,
42445585,7732243573,0,557733488,secondary,25,5th Avenue,False,True,77.79684846823639,3,,,,,,
42445587,3099327951,0,364026609,residential,,West 137th Street,False,False,14.435301175378992,,,,,,,
42445587,42445585,0,5671332,residential,,West 137th Street,True,False,303.40691064419434,,,,,,,
42445587,42435957,0,"[5670881, 364026610]",secondary,,Malcolm X Boulevard,True,False,78.83944324352775,"['2', '3']",,,,,,
42445603,42437580,0,5671339,residential,25,Hester Street,True,False,89.13583178086327,,,,,,,
42445603,1775260897,0,166038132,secondary,25,Chrystie Street,False,True,67.03773184582023,3,,,,,,
42445603,42452067,0,"[1317744354, 464964299]",secondary,25,Chrystie Street,False,False,141.6890479411741,3,,,,,,
42445606,42432250,0,5671339,residential,25,Hester Street,True,False,72.49513295115317,,,,,,,
42445606,42452056,0,188559800,residential,25,Elizabeth Street,True,False,143.39074738247646,,,,,,,
42445612,42440810,0,630828595,residential,25,Baxter Street,True,False,109.83027188397423,,,,,,,
42445612,42427319,0,847921887,residential,25,Hester Street,True,False,61.718186515442454,,,,,,,
42445617,42452084,0,496977101,residential,25,Essex Street,False,False,137.58669063086435,,,,,,,
42445617,42440785,0,496977101,residential,25,Essex Street,False,True,134.02638403220132,,,,,,,
42445620,42452076,0,5672899,residential,25,Orchard Street,True,False,140.58611733588978,,,,,,,
42445620,42440682,0,111826111,residential,25,Hester Street,True,False,68.27485917778557,,,,,,,
42445630,42435544,0,5671343,residential,25,Columbia Street,True,False,174.32433292449474,,,,,,,
42445630,4375208206,0,767372817,primary,25,Grand Street,False,False,74.86565593516706,2,,,,,,
42445630,7499263656,0,1007811374,primary,25,Grand Street,False,False,28.34066931648619,2,,,,,,
42445634,42452495,0,164842049,primary,,Nagle Avenue,False,False,177.11469761108978,3,,,,,,
42445634,1764400304,0,1180567731,primary,,Nagle Avenue,False,True,130.42362636019146,3,,,,,,
42445634,42445635,0,"[1304172665, 5671345]",tertiary,,Academy Street,False,False,122.01087130188796,,,,,,,
42445635,42427863,0,5671345,tertiary,,Academy Street,False,False,121.86753792172892,,,,,,,
42445635,42445634,0,"[5671345, 1304172665]",tertiary,,Academy Street,False,True,122.01087130188796,,,,,,,
42445635,42446604,0,5671432,tertiary,,Post Avenue,False,False,176.5504689747414,,,,,,,
42445635,42432789,0,5671432,tertiary,,Post Avenue,False,True,209.69539204948012,,,,,,,
42445637,42453349,0,5672217,residential,20,Cooper Street,True,False,176.31399997423958,,,,,,,
42445637,42445640,0,902816136,tertiary,20,Academy Street,False,False,78.49368953505395,,,,,,,
42445637,42429217,0,902816136,tertiary,20,Academy Street,False,True,98.41704874032555,,,,,,,
42445640,42455509,0,46616995,tertiary,20,Seaman Avenue,False,False,176.71270285408596,,,,,,,
42445640,42457282,0,46616995,tertiary,20,Seaman Avenue,False,True,59.24271024519728,,,,,,,
42445640,42445637,0,902816136,tertiary,20,Academy Street,False,True,78.49368953505395,,,,,,,
42445644,9563435886,0,164846390,primary,,10th Avenue,False,False,30.793633772420076,3,,,,,,
42445644,42439065,0,5670762,residential,,West 201st Street,True,False,42.624206586507924,,,,,,,
42445644,1764424345,0,"[164843942, 164846390]",primary,,10th Avenue,False,True,216.6689296077719,3,,,,,,
42445649,42430320,0,36806906,residential,,West 39th Street,True,False,309.7872896301988,,,,,,,
42445649,42433604,0,438385431,secondary,25,5th Avenue,True,False,78.86322386208617,5,,,,,,
42445651,42445914,0,195743182,secondary,,Madison Avenue,True,False,79.68955387633945,3,,,,,,
42445651,42445649,0,"[226041001, 1150636501]",residential,,East 39th Street,True,False,154.1558207564447,"['2', '1']",,,,,,
42445653,561042197,0,68674961,primary,25,Park Avenue,True,False,45.23211316474417,3,,,,,,
42445653,561042195,0,1150636498,residential,25,East 39th Street,True,False,18.231533880639297,1,,,,,,
42445656,42446945,0,458177133,secondary,25,Lexington Avenue,True,False,81.90939070266342,4,,,,,,
42445656,42445653,0,"[1150636496, 1150636497, 1316060565]",residential,25,East 39th Street,True,False,145.70288959302727,"['2', '1']",,,,,,
42445661,42445656,0,"[1271749957, 226040999]",residential,25,East 39th Street,True,False,153.96235970017827,"['2', '1']",,,,,,
42445661,11337295601,0,1316831700,primary,25,3rd Avenue,True,False,77.29326836264921,6,,,,,,
42445664,11337295598,0,5673626,unclassified,25,Tunnel Exit Street,True,False,76.4974943797116,3,,,,,,
42445664,42445661,0,989791208,residential,25,East 39th Street,True,False,84.6622394130748,2,,,,,,
42445666,42454006,0,46139021,unclassified,25,Tunnel Approach Street,False,False,80.26607903805841,3,,,,,,
42445666,42442933,0,1090370026,residential,25,East 39th Street,True,False,82.27694615920478,2,,,,,,
42445667,42445666,0,5671349,residential,25,East 39th Street,True,False,146.9489571766737,1,,,,,,
42445667,42453011,0,"[1313071250, 771939270]",primary,25,1st Avenue,True,False,78.31627526679226,"['4', '5']",,,,,,
42445672,42436283,0,5673054,residential,,Laurel Hill Terrace,False,False,88.85620201497693,,,,,,,
42445672,42442738,0,"[1146748992, 5673054]",residential,,Laurel Hill Terrace,False,True,426.67494960063414,2,,,,,,
42445675,42442755,0,5671352,residential,,West 186th Street,True,False,138.77972091302175,,,,,,,
42445675,42436288,0,5672662,tertiary,20,Audubon Avenue,False,False,86.73090500826727,2,,,,,,
42445675,42454102,0,5672662,tertiary,20,Audubon Avenue,False,True,87.02768398358582,2,,,,,,
42445680,42433077,0,5671352,residential,,West 186th Street,True,False,118.40597374882591,,,,,,,
42445680,42436293,0,223486857,tertiary,,Wadsworth Avenue,False,False,86.78741197450587,,,,,,,
42445680,42449644,0,223486857,tertiary,,Wadsworth Avenue,False,True,87.04744368889308,,,,,,,
42445689,42442384,0,5671353,residential,20,West 186th Street,False,False,110.33279689584549,,,,,,,
42445689,42429072,0,5671353,residential,20,West 186th Street,False,True,84.9290708423288,,,,,,,
42445689,42454240,0,104984009,residential,20,Bennett Avenue,True,False,135.91569540024213,,,,,,,
42445700,42445702,0,5671354,residential,20,North Moore Street,True,False,72.34572166485027,,,,,,,
42445700,42453773,0,46171878,secondary,20,West Broadway,True,False,30.29865398000407,2,,,,,,
42445702,42436336,0,5671354,residential,20,North Moore Street,True,False,150.21265947775686,,,,,,,
42445702,42453038,0,"[68675820, 903589927]",secondary,20,Varick Street,True,False,80.73810818111095,3,,,,,,
42445731,42445733,0,5671357,residential,25,East 88th Street,True,False,153.86336960920138,,,,,,,
42445731,42454189,0,440122867,secondary,25,5th Avenue,True,False,79.15590477055486,2,,,,,,
42445733,596776103,0,5671357,residential,25,East 88th Street,True,False,145.59248219416588,,,,,,,
42445733,42436539,0,68668544,secondary,25,Madison Avenue,True,False,79.34100476945859,3,,,,,,
42445736,42445738,0,5671357,residential,25,East 88th Street,True,False,147.740099124872,,,,,,,
42445736,42436541,0,686125782,primary,25,Park Avenue,True,False,79.93680001867688,3,,,,,,
42445738,42445740,0,5671357,residential,25,East 88th Street,True,False,154.86424659228655,,,,,,,
42445738,42447136,0,353220115,secondary,25,Lexington Avenue,True,False,80.16568777930169,3,,,,,,
42445740,42443042,0,5671357,residential,25,East 88th Street,True,False,215.8181139928871,,,,,,,
42445740,42436546,0,1215388280,primary,25,3rd Avenue,True,False,79.25960626331737,4,,,,,,
42445748,42428043,0,5671357,residential,25,East 88th Street,True,False,216.76232241131214,,,,,,,
42445748,42436551,0,"[420626388, 420626397]",primary,25,1st Avenue,True,False,81.40958995704867,"['4', '5']",,,,,,
42445757,42436556,0,803060436,residential,,East End Avenue,False,False,80.8577604517348,,,,,,,
42445757,42451773,0,803060436,residential,,East End Avenue,False,True,79.87949557469476,,,,,,,
42445766,42445769,0,"[194923792, 1117942067, 1306277591]",secondary,25,West 15th Street,True,False,79.82897059426534,"['2', '3']",,,,,,
42445766,42449341,0,"[194923800, 485556246, 485556247]",primary,25,10th Avenue,True,False,80.92711679352524,4,,,,building_passage,,
42445769,246580982,0,194923802,trunk,30,11th Avenue,True,False,91.72139966190946,3,NY 9A,,,,,
42445769,11027912161,0,420895286,secondary,25,West 15th Street,True,False,17.483356545418495,1,,,,,,
42445773,42427877,0,326119844,primary,,10th Avenue,False,True,27.280859793327302,2,,,,,,
42445773,42437926,0,5671360,tertiary,,West 211th Street,True,False,130.84803799332133,,,,,,,
42445773,42449593,0,326119844,primary,,10th Avenue,False,False,77.62684809072374,2,,,,,,
42445804,42459636,0,5673511,residential,,East 43rd Street,False,True,19.460887627942913,,,,,,"32'0""",
42445804,42442939,0,46469727,residential,,East 43rd Street,True,False,170.30900348515948,1,,,,,,
42445817,596775808,0,"[993506896, 993506895, 5671367]",residential,,East 107th Street,True,False,25.016721237626967,,,,,yes,,
42445817,42436641,0,806195280,primary,25,Park Avenue,True,False,81.15890110073013,1,,,,,,
42445823,42445817,0,5671367,residential,,East 107th Street,True,False,142.59936912920605,,,,,,,
42445823,42447182,0,584971412,secondary,25,Lexington Avenue,True,False,86.50042816256978,2,,,,,,
42445840,42450456,0,195743338,secondary,25,5th Avenue,True,False,86.46892307606177,2,,,,,,
42445843,42445840,0,5671368,residential,,East 107th Street,True,False,153.89736053956582,,,,,,,
42445843,42436640,0,1086565173,secondary,25,Madison Avenue,True,False,79.99675321163123,5,,,,,,
42445867,42436575,0,5671393,secondary,25,Madison Avenue,True,False,84.04081435646415,3,,,,,,
42445867,4597668041,0,"[428569356, 420598373]",secondary,25,East 23rd Street,False,False,152.01246664787087,"['4', '5']",,,,,,
42445867,42428201,0,"[1091706625, 1090633956, 526571477, 1088320654]",secondary,25,East 23rd Street,False,True,110.9619967284295,5,,,,,,
42445879,42429876,0,667597422,secondary,25,Madison Avenue,True,False,77.97671967675063,2,,,,,,
42445885,42434800,0,5672487,residential,25,East 27th Street,True,False,154.2961113110086,2,,,,,,
42445885,42445888,0,196117042,secondary,25,Madison Avenue,True,False,77.92359333827562,3,,,,,,
42445888,42436746,0,196117042,secondary,25,Madison Avenue,True,False,79.08119436742595,3,,,,,,
42445888,4597668030,0,847994493,residential,25,East 28th Street,True,False,149.1742294522547,,,,,,,
42445896,42451674,0,447001271,tertiary,25,East 31st Street,True,False,153.9720329567179,1,,,,,,
42445896,42445899,0,447001272,secondary,25,Madison Avenue,True,False,79.21179726225225,3,,,,,,
42445899,4597668020,0,195743165,residential,25,East 32nd Street,True,False,149.6929961179961,3,,,,,,
42445899,42445903,0,420499932,secondary,25,Madison Avenue,True,False,78.4935978260479,4,,,,,,
42445903,42446701,0,46520833,residential,25,East 33rd Street,True,False,153.8294848089683,1,,,,,,
42445903,42445365,0,420499932,secondary,25,Madison Avenue,True,False,84.76615232633243,4,,,,,,
42445908,561042193,0,458166893,secondary,25,East 36th Street,True,False,146.5538801744026,2,,,,,,
42445908,42445909,0,458166894,secondary,,Madison Avenue,True,False,77.09464448669101,4,,,,,,
42445909,42445910,0,195743182,secondary,,Madison Avenue,True,False,78.43100042036141,3,,,,,,
42445909,42443950,0,420499931,secondary,25,East 37th Street,True,False,154.70912081127994,2,,,,,,
42445910,42445651,0,195743182,secondary,,Madison Avenue,True,False,78.89693054845867,3,,,,,,
42445910,561042194,0,858965315,residential,25,East 38th Street,True,False,146.41686234702036,2,,,,,,
42445914,561042198,0,226041004,residential,25,East 40th Street,True,False,145.6986807085844,2,,,,,,
42445914,42432438,0,511699182,secondary,,Madison Avenue,True,False,76.95735472369356,4,,,,,,
42445916,11337295604,0,"[1364312922, 1364312923, 1272613980, 5672991]",primary,25,East 42nd Street,False,True,312.21165804329223,"['4', '5']",,,,,,
42445916,42437358,0,"[438384692, 1272613981]",primary,25,East 42nd Street,False,False,153.30335286341813,5,,,,,,
42445916,42445917,0,"[511699181, 966105510]",secondary,25,Madison Avenue,True,False,86.40602458926702,"['4', '5']",,,,,,
42445917,42454428,0,5673515,residential,,East 43rd Street,True,False,155.64786455682162,1,,,,,,
42445917,42445920,0,438384693,secondary,25,Madison Avenue,True,False,77.83888904270849,2,,,,,,
